decimalLatitude,decimalLongitude,scientificName
37.122217,-3.341515,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.122781,-2.952957,Sanguisorba minor Scop.
37.131292,-3.375094,Helleborus foetidus L.
37.118258,-2.958588,Berberis hispanica Boiss. & Reut.
37.12925,-3.307851,Mentha pulegium Luce
37.122217,-3.341515,Crepis vesicaria L.
37.122781,-2.952957,Ononis speciosa Lag.
37.118258,-2.958588,Quercus ilex subsp. ballota (Desf.) Bonafé
37.131292,-3.375094,Quercus pyrenaica Willd.
37.12925,-3.307851,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.122217,-3.341515,Mantisalca salmantica Briq. & Cavill.
37.122781,-2.952957,Genista versicolor Boiss. ex Steud.
37.118258,-2.958588,Genista versicolor Boiss. ex Steud.
37.131292,-3.375094,Ononis spinosa L.
37.12925,-3.307851,Andryala integrifolia L.
37.122217,-3.341515,Carthamus lanatus L.
37.122781,-2.952957,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.118258,-2.958588,Adenocarpus decorticans Boiss.
37.12925,-3.307851,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.131292,-3.375094,Adenocarpus decorticans Boiss.
37.122217,-3.341515,Dactylis glomerata L.
37.122781,-2.952957,Rubia peregrina L.
37.118258,-2.958588,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.12925,-3.307851,Cirsium pyrenaicum All.
37.131292,-3.375094,Pistacia terebinthus M.Bieb.
37.122217,-3.341515,Smilax aspera L.
37.122781,-2.952957,Carlina corymbosa L.
37.118258,-2.958588,Festuca indigesta Boiss.
37.12925,-3.307851,Festuca scariosa Pau
37.131292,-3.375094,Lonicera arborea Boiss.
37.122217,-3.341515,Rubus ulmifolius Schott
37.122781,-2.952957,Festuca scariosa Pau
37.109162,-2.834753,Pinus nigra Aiton
37.12925,-3.307851,Dactylis glomerata L.
37.11829,-2.981089,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.122217,-3.341515,Rosa canina L.
37.122781,-2.952957,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.12925,-3.307851,Rosa canina L.
37.109162,-2.834753,Pinus pinaster Bess.
37.11829,-2.981089,Prunus ramburii Boiss.
37.126859,-3.341479,Pinus nigra Aiton
37.122781,-2.952957,Rosa canina L.
37.125816,-3.307804,Pinus sylvestris Lour.
37.109162,-2.834753,Quercus ilex subsp. ballota (Desf.) Bonafé
37.11829,-2.981089,Rosa canina L.
37.126859,-3.341479,Pinus sylvestris Lour.
37.127186,-2.947314,Pinus sylvestris Lour.
37.125816,-3.307804,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.109134,-2.840358,Adenocarpus decorticans Boiss.
37.109162,-2.834753,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.126859,-3.341479,Quercus coccifera L.
37.127186,-2.947314,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.109134,-2.840358,Eryngium campestre L.
37.118258,-2.958588,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.125816,-3.307804,Koeleria vallesiana Asch. & Graebn.
37.126859,-3.341479,Quercus ilex subsp. ballota (Desf.) Bonafé
37.127186,-2.947314,Prunus ramburii Boiss.
37.109134,-2.840358,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.118258,-2.958588,Prunus ramburii Boiss.
37.106887,-2.831888,Pinus nigra Aiton
37.127407,-2.958571,Pinus pinaster Bess.
37.126859,-3.341479,Adenocarpus decorticans Boiss.
37.109134,-2.840358,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.118258,-2.958588,Rosa micrantha Boreau
37.106887,-2.831888,Pinus pinaster Bess.
37.127407,-2.958571,Quercus ilex subsp. ballota (Desf.) Bonafé
37.126859,-3.341479,Acer opalus subsp. granatense (Boiss.) Font Quer & Rothm.
37.109134,-2.840358,Festuca scariosa Pau
37.109162,-2.834753,Retama sphaerocarpa Boiss.
37.106887,-2.831888,Quercus ilex subsp. ballota (Desf.) Bonafé
37.127407,-2.958571,Adenocarpus decorticans Boiss.
37.126859,-3.341479,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.109134,-2.840358,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.109162,-2.834753,Eryngium campestre L.
37.106887,-2.831888,"Dianthus pungens subsp. brachyanthus (Boiss.) Bernal, Fern.Casas, G.López, M.Laínz & Muñoz Garmendia"
37.127407,-2.958571,Rubia peregrina L.
37.126859,-3.341479,Dactylis glomerata L.
37.109134,-2.840358,Avenula bromoides subsp. pauneroi Romero Zarco
37.109162,-2.834753,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.106887,-2.831888,Retama sphaerocarpa Boiss.
37.127407,-2.958571,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.126859,-3.341479,Avenula bromoides subsp. pauneroi Romero Zarco
37.109134,-2.840358,Koeleria vallesiana Asch. & Graebn.
37.109162,-2.834753,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.106887,-2.831888,Bituminaria bituminosa (L.) C.H.Stirt.
37.127407,-2.958571,Rosa canina L.
37.126859,-3.341479,Cytisus scoparius subsp. reverchonii (Degen & Hervier) Rivas Goday & Rivas Mart.
37.109134,-2.840358,Festuca indigesta Boiss.
37.109162,-2.834753,Carlina corymbosa L.
37.106887,-2.831888,Eryngium campestre L.
37.109301,-2.969836,Pinus sylvestris Lour.
37.126859,-3.341479,Rosa canina L.
37.109134,-2.840358,Rosa pouzinii Tratt.
37.106887,-2.831888,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.109162,-2.834753,Festuca scariosa Pau
37.109301,-2.969836,Berberis hispanica Boiss. & Reut.
37.12678,-3.346917,Pinus pinaster Bess.
37.118279,-2.969889,Pinus sylvestris Lour.
37.106887,-2.831888,Carlina corymbosa L.
37.109162,-2.834753,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.109301,-2.969836,Genista versicolor Boiss. ex Steud.
37.12678,-3.346917,Quercus pyrenaica Willd.
37.118279,-2.969889,Berberis hispanica Boiss. & Reut.
37.106887,-2.831888,Festuca scariosa Pau
37.109162,-2.834753,Avenula bromoides subsp. pauneroi Romero Zarco
37.109301,-2.969836,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.12678,-3.346917,Prunus dulcis (Mill.) D.A.Webb
37.118279,-2.969889,Quercus ilex subsp. ballota (Desf.) Bonafé
37.106887,-2.831888,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.109301,-2.969836,Festuca scariosa Pau
37.109162,-2.834753,Koeleria vallesiana Asch. & Graebn.
37.118279,-2.969889,Genista versicolor Boiss. ex Steud.
37.122273,-3.346896,Quercus pyrenaica Willd.
37.106887,-2.831888,Koeleria vallesiana Asch. & Graebn.
37.109301,-2.969836,Allium L.
37.118279,-2.969889,Adenocarpus decorticans Boiss.
37.109162,-2.834753,Rosa canina L.
37.109241,-2.952897,Helleborus foetidus L.
37.117965,-3.34664,Helleborus foetidus L.
37.109301,-2.969836,Rosa canina L.
37.118279,-2.969889,Acer monspessulanum L.
37.118255,-2.952971,Pinus pinaster Bess.
37.109241,-2.952897,Urtica dioica L.
37.117965,-3.34664,Quercus pyrenaica Willd.
37.109275,-2.975396,Pinus nigra Aiton
37.118279,-2.969889,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.118255,-2.952971,Pinus sylvestris Lour.
37.109241,-2.952897,"Genista cinerea subsp. speciosa Rivas-Goday & T.Losa ex Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas"
37.117965,-3.34664,Fabaceae
37.118279,-2.969889,Festuca indigesta Boiss.
37.109275,-2.975396,Pinus sylvestris Lour.
37.118334,-2.947286,Helleborus foetidus L.
37.109241,-2.952897,Phlomis crinita Cav.
37.117965,-3.34664,Adenocarpus decorticans Boiss.
37.118279,-2.969889,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.109275,-2.975396,Berberis hispanica Boiss. & Reut.
37.118334,-2.947286,Berberis hispanica Boiss. & Reut.
37.109241,-2.952897,Mentha longifolia Huds.
37.118279,-2.969889,Rosa canina L.
37.127305,-2.981064,Prunus ramburii Boiss.
37.118334,-2.947286,Ononis spinosa L.
37.109275,-2.975396,Genista versicolor Boiss. ex Steud.
37.13631,-2.981028,Pinus nigra Aiton
37.109241,-2.952897,Juncus tingitanus Maire & Weiller
37.127266,-2.969818,Pinus sylvestris Lour.
37.109275,-2.975396,Prunus ramburii Boiss.
37.118334,-2.947286,Genista versicolor Boiss. ex Steud.
37.13631,-2.981028,Pinus pinaster Bess.
37.109275,-2.975396,Rosa canina L.
37.127266,-2.969818,Quercus ilex subsp. ballota (Desf.) Bonafé
37.109241,-2.952897,Festuca scariosa Pau
37.118334,-2.947286,Lonicera periclymenum subsp. hispanica (Boiss. & Reuter) Nyman
37.113765,-2.981034,Pinus sylvestris Lour.
37.13631,-2.981028,Pinus sylvestris Lour.
37.127266,-2.969818,Adenocarpus decorticans Boiss.
37.109241,-2.952897,Rosa canina L.
37.118334,-2.947286,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.113765,-2.981034,Berberis hispanica Boiss. & Reut.
37.13631,-2.981028,Berberis hispanica Boiss. & Reut.
37.127266,-2.969818,Rubia peregrina L.
37.109257,-2.947349,Pinus sylvestris Lour.
37.118334,-2.947286,Festuca scariosa Pau
37.113765,-2.981034,Quercus coccifera L.
37.13631,-2.981028,Quercus ilex subsp. ballota (Desf.) Bonafé
37.127266,-2.969818,Festuca scariosa Pau
37.109257,-2.947349,Reseda complicata Bory
37.118334,-2.947286,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.113765,-2.981034,Genista versicolor Boiss. ex Steud.
37.13631,-2.981028,Cistus clusii Dunal
37.127266,-2.969818,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.109257,-2.947349,Genista versicolor Boiss. ex Steud.
37.118334,-2.947286,Prunus avium (L.) L.
37.113765,-2.981034,Adenocarpus decorticans Boiss.
37.13631,-2.981028,Sanguisorba minor Scop.
37.127266,-2.969818,Rosa sicula Tratt.
37.118334,-2.947286,Rubus ulmifolius Schott
37.109257,-2.947349,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.113765,-2.981034,Teucrium capitatum L.
37.13631,-2.981028,Genista versicolor Boiss. ex Steud.
37.127305,-2.981064,Pinus sylvestris Lour.
37.118334,-2.947286,Rosa canina L.
37.109257,-2.947349,Festuca scariosa Pau
37.113765,-2.981034,Festuca scariosa Pau
37.13631,-2.981028,Rhamnus lycioides Brot.
37.127305,-2.981064,Berberis hispanica Boiss. & Reut.
37.118334,-2.947286,Juglans regia L.
37.113791,-2.9473,Pinus sylvestris Lour.
37.13631,-2.981028,Eryngium campestre L.
37.127305,-2.981064,Quercus ilex subsp. ballota (Desf.) Bonafé
37.122787,-2.947328,Quercus ilex subsp. ballota (Desf.) Bonafé
37.113765,-2.981034,Festuca indigesta Boiss.
37.113791,-2.9473,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.13631,-2.981028,Phlomis crinita Cav.
37.127305,-2.981064,Sanguisorba minor Scop.
37.122787,-2.947328,Eryngium campestre L.
37.113765,-2.981034,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.113791,-2.9473,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.13631,-2.981028,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.127305,-2.981064,"Genista cinerea subsp. speciosa Rivas-Goday & T.Losa ex Rivas Mart., T.E.Díaz, Fern.Prieto, Loidi & Penas"
37.122787,-2.947328,Phlomis crinita Cav.
37.113791,-2.9473,Festuca scariosa Pau
37.113765,-2.981034,Prunus ramburii Boiss.
37.13631,-2.981028,Ptilostemon hispanicus (Lam.) Greuter
37.127305,-2.981064,Genista versicolor Boiss. ex Steud.
37.122787,-2.947328,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.113791,-2.9473,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.113765,-2.981034,Rosa sicula Tratt.
37.13631,-2.981028,Festuca scariosa Pau
37.127305,-2.981064,Phlomis crinita Cav.
37.122787,-2.947328,Carlina corymbosa L.
37.113791,-2.9473,Rosa sicula Tratt.
37.113765,-2.981034,Acinos alpinus subsp. meridionalis (Nyman) P.W.Ball
37.13631,-2.981028,Festuca indigesta Boiss.
37.127305,-2.981064,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.122787,-2.947328,Festuca scariosa Pau
37.113739,-2.952906,Pinus nigra Aiton
37.11829,-2.981089,Pinus pinaster Bess.
37.13631,-2.981028,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.127305,-2.981064,Santolina rosmarinifolia L.
37.122781,-2.952957,Pinus nigra Aiton
37.131785,-2.986647,Salvia lavandulifolia var. vellerea (Cuatrec.) Rosua & Blanca
37.11829,-2.981089,Pinus sylvestris Lour.
37.13631,-2.981028,Rosa canina L.
37.127305,-2.981064,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.131785,-2.986647,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.122781,-2.952957,Pinus pinaster Bess.
37.11829,-2.981089,Berberis hispanica Boiss. & Reut.
37.127305,-2.986705,Pinus sylvestris Lour.
37.127305,-2.981064,Ptilostemon hispanicus (Lam.) Greuter
37.131785,-2.986647,Festuca indigesta Boiss.
37.122781,-2.952957,Pinus sylvestris Lour.
37.11829,-2.981089,Ptilostemon hispanicus (Lam.) Greuter
37.131785,-2.986647,Pinus sylvestris Lour.
37.127305,-2.981064,Carlina corymbosa L.
37.131785,-2.986647,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.118273,-2.986729,Berberis hispanica Boiss. & Reut.
37.109134,-2.840358,Pinus pinaster Bess.
37.131785,-2.986647,Berberis hispanica Boiss. & Reut.
37.127305,-2.981064,Festuca indigesta Boiss.
37.131785,-2.986647,Prunus ramburii Boiss.
37.118273,-2.986729,Genista versicolor Boiss. ex Steud.
37.109134,-2.840358,Quercus ilex subsp. ballota (Desf.) Bonafé
37.131785,-2.986647,Genista versicolor Boiss. ex Steud.
37.127305,-2.981064,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.131785,-2.986647,Rosa sicula Tratt.
37.118273,-2.986729,Marrubium supinum Hu. ex C.Pei
37.118273,-2.986729,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.131785,-2.986647,Cytisus galianoi Talavera & P.E.Gibbs
37.122672,-2.986694,Cytisus galianoi Talavera & P.E.Gibbs
37.118273,-2.986729,Pinus sylvestris Lour.
37.118273,-2.986729,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.122672,-2.986694,Pinus sylvestris Lour.
37.122672,-2.986694,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.176681,-3.228884,Berberis hispanica Boiss. & Reut.
37.122672,-2.986694,Berberis hispanica Boiss. & Reut.
37.118273,-2.986729,Rosa canina L.
37.122672,-2.986694,Festuca indigesta Boiss.
37.176681,-3.228884,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.176681,-3.228884,Cerastium gibraltaricum Boiss.
37.122672,-2.986694,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.122672,-2.986694,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.172176,-3.223216,Sanguisorba minor Scop.
37.176681,-3.228884,Teucrium bicoloreum Pau ex C.Vicioso
37.176681,-3.228884,Cistus laurifolius L.
37.176681,-3.228884,Pinus sylvestris Lour.
37.176681,-3.228884,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.172176,-3.223216,Genista versicolor Boiss. ex Steud.
37.172168,-3.217561,Sanguisorba minor Scop.
37.176681,-3.228884,Festuca indigesta Boiss.
37.100129,-2.840354,Adenocarpus decorticans Boiss.
37.176681,-3.228884,Helianthemum cinereum Pers.
37.172176,-3.223216,Cytisus galianoi Talavera & P.E.Gibbs
37.172168,-3.217561,Genista versicolor Boiss. ex Steud.
37.176681,-3.228884,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.100129,-2.840354,Eryngium campestre L.
37.176681,-3.228884,Sanguisorba minor Scop.
37.172176,-3.223216,Adenocarpus decorticans Boiss.
37.172168,-3.217561,Thymus baeticus Boiss. ex Lacaita
37.176681,-3.228884,Prunus ramburii Boiss.
37.100129,-2.840354,Thymus serpylloides subsp. gadorensis (Pau) Jalas
37.172176,-3.223216,Euphorbia characias L.
37.176681,-3.228884,Genista versicolor Boiss. ex Steud.
37.172168,-3.217561,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.176681,-3.228884,Acinos alpinus subsp. meridionalis (Nyman) P.W.Ball
37.100129,-2.840354,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.176681,-3.228884,Thymus baeticus Boiss. ex Lacaita
37.172176,-3.223216,Thymus baeticus Boiss. ex Lacaita
37.172168,-3.217561,Carlina corymbosa L.
37.172176,-3.223216,Pinus pinaster Bess.
37.100129,-2.840354,Festuca scariosa Pau
37.176681,-3.228884,Santolina rosmarinifolia L.
37.172176,-3.223216,Santolina rosmarinifolia L.
37.172168,-3.217561,Koeleria vallesiana Asch. & Graebn.
37.172176,-3.223216,Quercus ilex subsp. ballota (Desf.) Bonafé
37.100129,-2.840354,Koeleria vallesiana Asch. & Graebn.
37.172176,-3.223216,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.172189,-3.206285,Pinus nigra Aiton
37.172168,-3.217561,Teucrium bicoloreum Pau ex C.Vicioso
37.172176,-3.223216,Cistus laurifolius L.
37.172189,-3.206285,Quercus ilex subsp. ballota (Desf.) Bonafé
37.100129,-2.840354,Festuca indigesta Boiss.
37.172176,-3.223216,Festuca elegans Boiss.
37.172168,-3.217561,Festuca indigesta Boiss.
37.185689000000004,-3.217634,Cistus laurifolius L.
37.172189,-3.206285,Cistus ladanifer L.
37.09098,-2.755891,Quercus ilex subsp. ballota (Desf.) Bonafé
37.172176,-3.223216,Koeleria vallesiana Asch. & Graebn.
37.185689000000004,-3.217634,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.172189,-3.206285,Cistus laurifolius L.
37.09098,-2.755891,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.09098,-2.755891,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.100129,-2.840354,Pinus pinaster Bess.
37.185689000000004,-3.217634,Helianthemum cinereum Pers.
37.172168,-3.217561,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.172189,-3.206285,Halimium umbellatum subsp. viscosum (Willk.) O.Bolòs & Vigo
37.09098,-2.755891,Adenocarpus decorticans Boiss.
37.100129,-2.840354,Quercus ilex subsp. ballota (Desf.) Bonafé
37.185689000000004,-3.217634,Sanguisorba minor Scop.
37.172168,-3.217561,Prunus ramburii Boiss.
37.172189,-3.206285,Helianthemum cinereum Pers.
37.172176,-3.223216,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.09098,-2.755891,Eryngium campestre L.
37.185689000000004,-3.217634,Erinacea anthyllis Link
37.172168,-3.217561,Rosa micrantha Boreau
37.172176,-3.223216,Rosa micrantha Boreau
37.172189,-3.206285,Genista versicolor Boiss. ex Steud.
37.09098,-2.755891,Thymus mastichina Sibth. & Sm.
37.185689000000004,-3.217634,Euphorbia characias L.
37.172168,-3.217561,Paronychia suffruticosa DC.
37.172189,-3.206285,Erinacea anthyllis Link
37.100129,-2.840354,Genista florida L.
37.172168,-3.217561,Pinus nigra Aiton
37.185689000000004,-3.217634,Phlomis lychnitis L.
37.09098,-2.755891,Carlina corymbosa L.
37.172189,-3.206285,Thymus baeticus Boiss. ex Lacaita
37.145126,-3.217529,Berberis hispanica Boiss. & Reut.
37.172168,-3.217561,Berberis hispanica Boiss. & Reut.
37.185689000000004,-3.217634,Thymus baeticus Boiss. ex Lacaita
37.09098,-2.755891,Festuca scariosa Pau
37.172189,-3.206285,Helichrysum italicum var. serotinum (Boiss.) O.de Bolòs & J.Vigo
37.145126,-3.217529,Quercus ilex subsp. ballota (Desf.) Bonafé
37.172168,-3.217561,Quercus ilex subsp. ballota (Desf.) Bonafé
37.185689000000004,-3.217634,Carlina corymbosa L.
37.09098,-2.755891,Dactylis glomerata subsp. hispanica (Roth) Nyman
37.172189,-3.206285,Festuca indigesta Boiss.
37.145126,-3.217529,Genista versicolor Boiss. ex Steud.
37.172168,-3.217561,Helianthemum cinereum Pers.
37.185689000000004,-3.217634,Festuca elegans Boiss.
37.09098,-2.755891,Koeleria vallesiana Asch. & Graebn.
37.145126,-3.217529,Adenocarpus decorticans Boiss.
37.172189,-3.206285,Paronychia suffruticosa DC.
37.145126,-3.217529,Festuca hystrix Boiss.
37.185689000000004,-3.217634,Koeleria vallesiana Asch. & Graebn.
37.154158,-3.217532,Urtica dioica L.
37.145126,-3.217529,Eryngium campestre L.
37.09098,-2.755891,Festuca indigesta Boiss.
37.145126,-3.217529,Koeleria vallesiana Asch. & Graebn.
37.185689000000004,-3.217634,Teucrium bicoloreum Pau ex C.Vicioso
37.154158,-3.217532,Armeria villosa subsp. bernisii Nieto Fel.
37.145126,-3.217529,Phlomis crinita Cav.
37.185689000000004,-3.217634,Pinus nigra Aiton
37.154158,-3.217532,Populus nigra L.
37.145126,-3.217529,Festuca indigesta Boiss.
37.185689000000004,-3.217634,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.145126,-3.217529,Rubia peregrina L.
37.185689000000004,-3.217634,Pinus sylvestris Lour.
37.154158,-3.217532,Lepidium petrophilum Coss.
37.145126,-3.217529,Crataegus monogyna subsp. brevispina (G.Kunze) Franco
37.145126,-3.217529,Pinus sylvestris Lour.
37.185689000000004,-3.217634,Quercus ilex subsp. ballota (Desf.) Bonafé
37.145126,-3.217529,Santolina rosmarinifolia L.
37.154158,-3.217532,Rosaceae
37.145126,-3.217529,Rubus ulmifolius Schott
37.163202,-3.195223,Pinus pinaster Bess.
37.154158,-3.217532,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.145126,-3.217529,Artemisia campestris var. glutinosa (Gay ex Bess.) Y.R.Ling
37.154158,-3.217532,Sanguisorba minor Scop.
37.145126,-3.217529,Rosa sicula Tratt.
37.163202,-3.195223,Pinus sylvestris Lour.
37.154158,-3.217532,Hieracium pilosella subsp. tricholepium Näg. & Peter
37.09098,-2.755891,Rosa canina L.
37.163202,-3.195223,Berberis hispanica Boiss. & Reut.
37.154158,-3.217532,Genista versicolor Boiss. ex Steud.
37.154158,-3.217532,Pinus sylvestris Lour.
37.154158,-3.217532,Carex halleriana Asso
37.145119,-3.206246,Pinus nigra Aiton
37.163202,-3.195223,Quercus ilex subsp. ballota (Desf.) Bonafé
37.154158,-3.217532,Adenocarpus decorticans Boiss.
